Time [local],Min,10,20,30,40,50,60,70,80,90,Max,QueryRate,Queries,Load Factor
6/28/2023 19:58,1538,2487,2704,2885,3048,3220,3419,3666,3990,4658,31380,1821.133333,109268,24.4100582
6/28/2023 19:59,1467,2488,2718,2900,3063,3236,3436,3684,3990,4635,34348,1782.216667,106933,24.05164518
6/28/2023 20:00,1481,2489,2718,2885,3048,3236,3436,3666,3990,4635,38045,1769.566667,106174,24.87779108
6/28/2023 20:01,1402,2478,2704,2885,3048,3220,3419,3648,3971,4635,41038,1815.816667,108949,25.56854391
6/28/2023 20:02,1559,2468,2704,2885,3048,3220,3419,3666,3971,4589,103561,1866.1,111966,25.65175823
6/28/2023 20:03,1502,2483,2704,2885,3048,3236,3436,3666,3971,4612,35553,1847.75,110865,24.93451777
6/28/2023 20:04,1574,2482,2704,2885,3048,3236,3436,3666,3990,4635,34791,1848.05,110883,25.84958017
6/28/2023 20:05,1548,2486,2718,2885,3048,3236,3419,3666,3971,4635,33889,1816.133333,108968,24.81687029
6/28/2023 20:06,1521,2483,2718,2885,3063,3236,3436,3666,3990,4658,36814,1833.666667,110020,25.16508017
6/28/2023 20:07,1564,2472,2691,2871,3033,3220,3419,3648,3951,4612,36310,1810.466667,108628,24.77855435
6/28/2023 20:08,1500,2483,2718,2885,3063,3236,3436,3666,3971,4635,34945,1825.866667,109552,24.89159733
6/28/2023 20:09,1458,2478,2704,2885,3048,3236,3419,3648,3971,4612,47957,1785.216667,107113,25.04999731
6/28/2023 20:10,1502,2459,2691,2871,3033,3220,3419,3648,3971,4589,36256,1835.116667,110107,24.83191419
6/28/2023 20:11,1551,2457,2691,2857,3033,3204,3402,3648,3951,4589,35902,1859.183333,111551,24.45544333
6/28/2023 20:12,1484,2478,2704,2885,3063,3236,3436,3666,3990,4635,36000,1741.3,104478,25.20148624
6/28/2023 20:13,1478,2490,2718,2885,3048,3220,3419,3648,3971,4612,36007,1784.566667,107074,24.84716682
6/28/2023 20:14,1512,2495,2718,2885,3063,3236,3436,3666,3990,4635,56017,1844.783333,110687,25.86802859
6/28/2023 20:15,1498,2493,2718,2885,3063,3236,3436,3666,3971,4635,35962,1806.383333,108383,24.23667823
6/28/2023 20:16,1429,2486,2704,2885,3048,3236,3419,3666,3971,4589,36090,1781.3,106878,25.50178971
6/28/2023 20:17,1511,2486,2718,2885,3063,3236,3453,3684,4010,4658,35681,1747.433333,104846,23.88033461
6/28/2023 20:18,1537,2492,2718,2885,3048,3220,3419,3666,3971,4612,35370,1750.666667,105040,24.28636181
6/28/2023 20:19,1481,2509,2731,2900,3063,3236,3436,3666,3971,4612,35552,1759.55,105573,23.37966364
6/28/2023 20:20,1501,2490,2718,2885,3063,3236,3419,3666,3971,4635,31092,1728.816667,103729,23.25475777
6/28/2023 20:21,1486,2485,2704,2885,3048,3236,3436,3666,3990,4612,36045,1755.316667,105319,24.07561495
6/28/2023 20:22,1460,2478,2704,2885,3048,3220,3419,3666,3990,4658,36400,1742.066667,104524,23.57234951
6/28/2023 20:23,1555,2483,2718,2885,3063,3236,3436,3684,3990,4658,35737,1729.133333,103748,24.0816385
6/28/2023 20:24,1486,2484,2704,2885,3048,3236,3436,3666,3990,4635,32383,1724.583333,103475,24.23809126
6/28/2023 20:25,1559,2480,2704,2885,3048,3220,3419,3666,3990,4635,35199,1726.716667,103603,23.03876019
6/28/2023 20:26,1516,2495,2718,2885,3048,3236,3436,3666,3990,4658,28857,1730.2,103812,24.46303527
6/28/2023 20:27,1530,2497,2718,2900,3063,3236,3436,3684,3990,4635,37258,1690.5,101430,23.61304795
6/28/2023 20:28,1588,2509,2731,2900,3063,3252,3436,3666,3990,4612,32730,1751.5,105090,23.89174716
6/28/2023 20:29,1539,2509,2731,2900,3063,3236,3436,3666,3990,4612,36940,1652.683333,99161,22.20343531
6/28/2023 20:30,1469,2497,2718,2885,3063,3236,3436,3684,3990,4635,36967,1657,99420,23.30644897
6/28/2023 20:31,1519,2500,2718,2900,3063,3252,3453,3684,4010,4635,37804,1678.2,100692,23.87246507
6/28/2023 20:32,1567,2497,2718,2900,3063,3252,3453,3684,3990,4635,54037,1749.116667,104947,24.22920401
6/28/2023 20:33,1522,2496,2718,2885,3063,3236,3419,3666,3971,4612,36332,1694.916667,101695,22.90190522
6/28/2023 20:34,1589,2497,2731,2900,3079,3252,3453,3684,3990,4612,36853,1694.116667,101647,23.13154943
6/28/2023 20:35,1533,2498,2718,2885,3048,3236,3419,3648,3951,4589,36028,1665.916667,99955,22.04026364
6/28/2023 20:36,1510,2509,2731,2900,3063,3236,3419,3648,3971,4589,35909,1694.316667,101659,23.7322779
6/28/2023 20:37,1518,2494,2718,2885,3048,3236,3419,3648,3951,4589,142283,1632.05,97923,23.00817736
6/28/2023 20:38,1556,2509,2731,2900,3063,3236,3436,3666,3971,4589,57428,1680.233333,100814,23.2975227
6/28/2023 20:39,1486,2509,2731,2900,3063,3236,3436,3666,3990,4635,31365,1665.116667,99907,23.60883447
6/28/2023 20:40,1578,2509,2731,2914,3079,3252,3453,3684,3990,4635,54450,1652.333333,99140,22.44373227
6/28/2023 20:41,1526,2498,2731,2900,3079,3252,3453,3684,4010,4681,36778,1622.116667,97327,23.49331143
6/28/2023 20:42,1470,2498,2731,2900,3063,3236,3453,3684,3990,4658,53939,1637.833333,98270,23.02198915
6/28/2023 20:43,1553,2509,2731,2914,3079,3252,3436,3684,3990,4635,37042,1616.083333,96965,22.72488639
6/28/2023 20:44,1589,2494,2718,2900,3063,3236,3436,3666,3990,4635,32909,1623.766667,97426,22.92528724
6/28/2023 20:45,1478,2497,2718,2900,3063,3236,3436,3684,3990,4658,36739,1603.3,96198,22.54048127
6/28/2023 20:46,1540,2496,2718,2900,3063,3236,3436,3666,3971,4589,36732,1631.083333,97865,22.95117814
6/28/2023 20:47,1526,2498,2731,2900,3063,3236,3436,3666,3990,4612,36488,1623.816667,97429,23.02435585
6/28/2023 20:48,1527,2509,2731,2900,3079,3252,3453,3703,4030,4752,574792,1599.516667,95971,22.68142496
6/28/2023 20:49,1589,2493,2718,2885,3063,3236,3436,3666,3971,4612,34448,1602.766667,96166,22.6911549
6/28/2023 20:50,1480,2497,2718,2885,3063,3236,3436,3666,3971,4635,37094,1611.833333,96710,22.57086149
6/28/2023 20:51,1471,2497,2718,2900,3063,3236,3436,3666,3971,4612,31626,1642.383333,98543,23.25021911
6/28/2023 20:52,1536,2487,2718,2900,3063,3236,3436,3666,3971,4635,31688,1635.583333,98135,23.49526721
6/28/2023 20:53,1549,2468,2704,2871,3048,3220,3419,3666,3990,4635,36894,1673.833333,100430,23.23555611
6/28/2023 20:54,1502,2488,2718,2900,3063,3236,3436,3666,3971,4612,34151,1645.9,98754,22.87579602
6/28/2023 20:55,1547,2489,2718,2885,3048,3220,3419,3648,3971,4612,48771,1633.95,98037,23.10929614
6/28/2023 20:56,1605,2489,2718,2885,3048,3236,3419,3648,3971,4612,35856,1596.766667,95806,23.00838476
6/28/2023 20:57,1576,2499,2731,2900,3079,3252,3436,3684,3990,4612,31368,1594.45,95667,22.16863021
6/28/2023 20:58,1525,2496,2718,2900,3063,3236,3436,3666,3990,4635,32944,1582.716667,94963,21.86496649
6/28/2023 20:59,1417,2497,2718,2900,3063,3236,3436,3666,3971,4612,53017,1543.5,92610,21.61363425
6/28/2023 21:00,1563,2509,2731,2900,3063,3236,3436,3666,3990,4612,34258,1574.75,94485,22.40195401
6/28/2023 21:01,1529,2509,2731,2914,3079,3252,3453,3684,3990,4612,32141,1583.483333,95009,22.12605262
6/28/2023 21:02,1491,2509,2731,2914,3079,3252,3453,3684,3990,4658,35881,1593.466667,95608,23.72489946
6/28/2023 21:03,1507,2493,2718,2885,3048,3236,3419,3666,3971,4612,50238,1623.616667,97417,22.79385762
6/28/2023 21:04,1558,2493,2718,2900,3063,3236,3436,3684,3990,4612,37539,1647.066667,98824,22.68135958
6/28/2023 21:05,1531,2509,2731,2900,3079,3252,3453,3684,3990,4612,39711,1545.016667,92701,21.27057839
6/28/2023 21:06,1597,2488,2718,2885,3063,3236,3419,3648,3951,4566,37119,1530.433333,91826,21.67708518
6/28/2023 21:07,1596,2490,2718,2900,3063,3236,3419,3666,3971,4612,34673,1576.816667,94609,22.60833755
6/28/2023 21:08,1574,2509,2731,2914,3079,3252,3436,3684,3990,4612,54378,1529.75,91785,21.99198735
6/28/2023 21:09,1508,2509,2731,2914,3079,3252,3453,3684,4010,4612,30591,1511.35,90681,21.12449978
6/28/2023 21:10,1441,2509,2731,2900,3063,3236,3436,3684,3990,4635,31664,1524.516667,91471,21.01951306
6/28/2023 21:11,1547,2509,2731,2914,3079,3252,3436,3666,3990,4612,35775,1507.216667,90433,21.25006366
6/28/2023 21:12,1527,2522,2745,2914,3079,3252,3453,3684,3990,4635,36588,1541.933333,92516,22.08476882
6/28/2023 21:13,1575,2499,2731,2900,3063,3236,3436,3684,3990,4612,36320,1506.166667,90370,21.63827668
6/28/2023 21:14,1541,2509,2731,2914,3079,3236,3436,3666,3971,4589,35733,1502.75,90165,20.82027655
6/28/2023 21:15,1567,2493,2718,2900,3063,3236,3436,3666,3971,4589,30003,1469.05,88143,21.58812582
6/28/2023 21:16,1533,2509,2731,2900,3063,3236,3436,3666,3990,4612,33818,1492.533333,89552,21.75801315
6/28/2023 21:17,1565,2486,2718,2885,3063,3236,3436,3666,3971,4612,36225,1518.066667,91084,22.6213494
6/28/2023 21:18,1483,2509,2731,2900,3063,3252,3436,3684,3990,4612,39426,1526.566667,91594,21.70266676
6/28/2023 21:19,1553,2509,2731,2914,3079,3252,3453,3684,3990,4635,35269,1502.166667,90130,21.31202
6/28/2023 21:20,1555,2509,2745,2914,3079,3252,3436,3666,3971,4589,36790,1528.966667,91738,21.62794151
6/28/2023 21:21,1557,2509,2731,2900,3063,3236,3436,3666,3971,4612,36562,1478.916667,88735,20.57671918
6/28/2023 21:22,1517,2509,2731,2914,3079,3252,3453,3684,3990,4612,37051,1476.35,88581,21.97677689
6/28/2023 21:23,1548,2509,2731,2914,3079,3252,3453,3684,3990,4635,35154,1483,88980,21.64497188
6/28/2023 21:24,1529,2522,2745,2929,3094,3252,3453,3684,3990,4635,33592,1471.466667,88288,21.09945136
6/28/2023 21:25,1559,2509,2745,2914,3079,3269,3470,3703,4010,4658,32755,1406.783333,84407,20.18047754
6/28/2023 21:26,1475,2509,2731,2914,3079,3269,3453,3703,4010,4658,54124,1379.116667,82747,20.84234495
6/28/2023 21:27,1550,2509,2745,2914,3079,3252,3453,3684,4010,4658,34390,1455.333333,87320,20.16038826
6/28/2023 21:28,1462,2534,2759,2929,3094,3269,3470,3703,4030,4728,37213,1524.566667,91474,23.16015322
6/28/2023 21:29,1528,2522,2745,2929,3094,3252,3453,3684,4010,4635,26872,1433.833333,86030,20.45843581
6/28/2023 21:30,1580,2522,2745,2929,3094,3269,3453,3703,4030,4704,38660,1532.75,91965,23.22371875
6/28/2023 21:31,1597,2498,2731,2914,3079,3252,3453,3684,4010,4658,34428,1398.583333,83915,19.3427633
6/28/2023 21:32,1465,2509,2745,2929,3094,3269,3470,3684,3990,4612,34159,1400.1,84006,21.42210292
6/28/2023 21:33,1579,2522,2745,2914,3094,3252,3453,3684,3990,4635,37542,1396.45,83787,20.44541175
6/28/2023 21:34,1566,2509,2731,2914,3079,3252,3436,3684,3990,4612,36575,1387.333333,83240,20.38633291
6/28/2023 21:35,1554,2500,2731,2914,3079,3252,3453,3684,3990,4635,37120,1385.1,83106,19.1059621
6/28/2023 21:36,1508,2522,2745,2929,3079,3269,3453,3703,4030,4681,34552,1390.183333,83411,19.64293827
6/28/2023 21:37,1486,2522,2745,2914,3079,3252,3453,3684,3990,4612,35334,1438.533333,86312,21.38298558
6/28/2023 21:38,1593,2509,2731,2914,3079,3252,3453,3684,4010,4658,34185,1468.983333,88139,20.86418467
6/28/2023 21:39,1520,2509,2745,2914,3079,3252,3453,3684,4010,4704,35144,1439.483333,86369,20.18813854
6/28/2023 21:40,1568,2497,2731,2900,3079,3252,3453,3684,4010,4658,36758,1444.866667,86692,20.65230773
6/28/2023 21:41,1508,2477,2704,2885,3048,3236,3419,3666,3971,4635,36542,1444.916667,86695,20.50073652
6/28/2023 21:42,1512,2489,2731,2914,3079,3252,3436,3684,3990,4635,33459,1422.783333,85367,20.84729103
6/28/2023 21:43,1625,2509,2745,2914,3094,3269,3453,3703,4010,4704,38405,1451.216667,87073,21.03344309
6/28/2023 21:44,1514,2522,2745,2929,3094,3269,3470,3703,4010,4658,34891,1445.966667,86758,21.20810778
6/28/2023 21:45,1506,2509,2731,2914,3079,3252,3453,3684,3990,4612,36223,1422.533333,85352,20.4225034
6/28/2023 21:46,1566,2522,2745,2914,3079,3252,3453,3684,3990,4635,37332,1445.3,86718,21.39435217
6/28/2023 21:47,1545,2509,2745,2914,3079,3252,3453,3684,3990,4658,30858,1504.016667,90241,22.30232188
6/28/2023 21:48,1563,2522,2745,2929,3094,3269,3453,3703,4010,4658,31959,1451.233333,87074,21.39572716
6/28/2023 21:49,1547,2522,2745,2914,3079,3252,3453,3684,4010,4658,29685,1475.033333,88502,20.62901271
6/28/2023 21:50,1569,2522,2745,2929,3094,3269,3453,3703,4010,4635,35901,1463.583333,87815,20.49059962
6/28/2023 21:51,1501,2522,2745,2914,3094,3269,3453,3684,3990,4612,34389,1400.6,84036,20.08180076
6/28/2023 21:52,1608,2522,2745,2929,3094,3269,3453,3703,4010,4635,35225,1401.6,84096,20.35746529
6/28/2023 21:53,1575,2522,2745,2929,3094,3269,3470,3703,4010,4681,35723,1432.783333,85967,21.29409072
6/28/2023 21:54,1583,2534,2759,2929,3094,3269,3470,3703,4010,4658,32283,1412.266667,84736,21.47134413
6/28/2023 21:55,1562,2534,2759,2929,3094,3269,3470,3703,4010,4658,35965,1400.016667,84001,20.29901469
6/28/2023 21:56,1498,2534,2759,2929,3094,3269,3453,3703,4010,4635,35826,1403.5,84210,22.40559783
6/28/2023 21:57,1564,2534,2759,2929,3094,3269,3470,3703,4010,4658,35555,1351.016667,81061,19.593238
6/28/2023 21:58,1519,2534,2745,2929,3094,3269,3470,3703,4010,4612,30923,1333.516667,80011,19.1605675
6/28/2023 21:59,1532,2534,2759,2929,3094,3252,3453,3684,3990,4612,54844,1343.183333,80591,18.95059595
6/28/2023 22:00,1546,2509,2731,2900,3063,3236,3436,3666,3971,4566,36139,1386.133333,83168,20.1152671
6/28/2023 22:01,1547,2509,2718,2900,3063,3236,3436,3666,3971,4589,31325,1399.466667,83968,20.1533239
6/28/2023 22:02,1500,2509,2731,2900,3063,3236,3436,3666,3971,4566,35605,1425.733333,85544,21.63302474
6/28/2023 22:03,1427,2509,2731,2900,3063,3236,3419,3648,3951,4566,35569,1466.8,88008,20.68362934
6/28/2023 22:04,1535,2509,2731,2914,3079,3252,3453,3684,3990,4589,38237,1518.083333,91085,21.27910206
6/28/2023 22:05,1577,2534,2759,2929,3094,3269,3470,3684,3990,4612,35740,1420.766667,85246,19.84289829
6/28/2023 22:06,1537,2534,2759,2929,3094,3269,3453,3684,3990,4566,30630,1414.216667,84853,21.25621998
6/28/2023 22:07,1501,2522,2731,2900,3063,3236,3436,3666,3971,4589,36108,1392.516667,83551,20.00001155
6/28/2023 22:08,1479,2522,2745,2914,3079,3252,3453,3684,3990,4635,35018,1380.5,82830,19.47159751
6/28/2023 22:09,1569,2522,2745,2914,3079,3252,3453,3684,3990,4635,34836,1369.6,82176,20.15450739
6/28/2023 22:10,1605,2534,2745,2914,3079,3252,3453,3684,3990,4612,35114,1401.433333,84086,20.33636936
6/28/2023 22:11,1581,2534,2759,2929,3079,3252,3453,3684,3990,4612,35260,1387.683333,83261,19.63501875
6/28/2023 22:12,1417,2534,2759,2929,3079,3269,3453,3684,4010,4635,37220,1353.433333,81206,19.2028726
6/28/2023 22:13,1563,2534,2759,2929,3094,3269,3470,3703,4010,4635,33444,1342.166667,80530,19.46556004
6/28/2023 22:14,1570,2547,2773,2929,3094,3269,3470,3703,4010,4635,47162,1372.016667,82321,20.79790843
6/28/2023 22:15,1604,2547,2759,2929,3094,3269,3470,3703,4010,4681,29353,1382.366667,82942,20.76153694
6/28/2023 22:16,1540,2547,2759,2929,3094,3269,3470,3703,4010,4658,34533,1323.7,79422,19.81633644
6/28/2023 22:17,1564,2534,2745,2914,3079,3252,3453,3684,4010,4612,30361,1310.45,78627,19.48988902
6/28/2023 22:18,1461,2509,2731,2900,3063,3236,3436,3666,3971,4612,30060,1401.1,84066,20.07062134
6/28/2023 22:19,1599,2534,2759,2929,3094,3269,3470,3703,4010,4635,37731,1327.15,79629,19.45138469
6/28/2023 22:20,1549,2547,2759,2944,3110,3269,3470,3703,4010,4681,24343,1313.766667,78826,19.6507685
6/28/2023 22:21,1500,2534,2759,2929,3094,3269,3470,3703,4010,4635,53400,1324.516667,79471,19.41002239
6/28/2023 22:22,1578,2547,2759,2944,3110,3269,3470,3703,4010,4612,35076,1338.55,80313,18.931816
6/28/2023 22:23,1627,2547,2759,2944,3094,3269,3470,3703,4010,4658,28916,1320.55,79233,19.43440941
6/28/2023 22:24,1569,2534,2759,2929,3094,3269,3470,3703,4010,4635,35347,1338.6,80316,20.3366784
6/28/2023 22:25,1579,2534,2759,2929,3094,3269,3470,3703,4030,4658,36564,1349.383333,80963,19.56698049
6/28/2023 22:26,1524,2534,2759,2929,3094,3269,3470,3703,4010,4635,36946,1365.75,81945,19.53664138
6/28/2023 22:27,1583,2534,2759,2929,3110,3285,3488,3721,4030,4658,33499,1305.683333,78341,18.33424786
6/28/2023 22:28,1589,2534,2759,2929,3094,3269,3470,3721,4030,4658,34630,1285.916667,77155,19.10051498
6/28/2023 22:29,1546,2534,2759,2929,3094,3269,3470,3703,4010,4635,34123,1289.45,77367,18.63309442
6/28/2023 22:30,1589,2534,2759,2929,3094,3269,3453,3684,4010,4635,34552,1314.6,78876,19.25924345
6/28/2023 22:31,1623,2534,2745,2914,3079,3252,3453,3666,3971,4612,34796,1350.4,81024,19.21971055
6/28/2023 22:32,1446,2522,2745,2914,3079,3252,3453,3684,3990,4635,36746,1339.25,80355,20.71104286
6/28/2023 22:33,1584,2509,2745,2914,3079,3252,3453,3684,3990,4635,36239,1347.716667,80863,19.67579246
6/28/2023 22:34,1517,2497,2718,2900,3063,3236,3419,3648,3951,4543,33058,1377.5,82650,19.19518844
6/28/2023 22:35,1367,2492,2718,2900,3063,3236,3436,3666,3971,4543,103761,1347.8,80868,19.19316601
6/28/2023 22:36,1471,2522,2745,2914,3079,3252,3453,3684,3990,4589,35036,1353.55,81213,19.26985273
6/28/2023 22:37,1621,2522,2745,2914,3079,3252,3453,3684,3990,4612,38336,1341.3,80478,18.76401953
6/28/2023 22:38,1558,2522,2731,2914,3079,3252,3453,3684,3990,4589,34796,1327.783333,79667,18.97187678
6/28/2023 22:39,1516,2586,2814,2988,3156,3335,3540,3796,4112,4775,35714,1303.766667,78226,19.44712403
6/28/2023 22:40,1628,2586,2800,2973,3141,3318,3523,3759,4071,4704,23677,1276.7,76602,19.34470591
6/28/2023 22:41,1592,2573,2800,2973,3141,3318,3523,3759,4071,4704,36315,1284.933333,77096,17.84437416
6/28/2023 22:42,1546,2586,2800,2988,3141,3335,3523,3759,4071,4704,54700,1299.1,77946,18.81340167
6/28/2023 22:43,1596,2586,2814,2988,3156,3335,3523,3759,4071,4728,32328,1290.85,77451,19.45736415
6/28/2023 22:44,1515,2586,2814,2988,3156,3335,3523,3759,4091,4704,31153,1243.833333,74630,19.19225964
6/28/2023 22:45,1652,2573,2800,2973,3141,3318,3523,3759,4071,4704,35563,1257.866667,75472,19.4128913
6/28/2023 22:46,1588,2586,2814,2988,3156,3335,3540,3777,4091,4752,54450,1266.333333,75980,19.82181644
6/28/2023 22:47,1602,2586,2814,2988,3156,3335,3540,3759,4071,4704,34229,1250.316667,75019,19.33594632
6/28/2023 22:48,1569,2534,2759,2929,3094,3269,3453,3703,4010,4635,35647,1234.566667,74074,18.67158518
6/28/2023 22:49,1478,2499,2731,2900,3063,3236,3436,3666,3971,4589,34957,1323.233333,79394,18.63368952
6/28/2023 22:50,1544,2522,2745,2914,3079,3252,3453,3684,3990,4589,33971,1330.583333,79835,19.34866071
6/28/2023 22:51,1430,2522,2745,2914,3079,3252,3453,3684,3990,4589,33024,1258,75480,18.17148679
6/28/2023 22:52,1585,2522,2745,2914,3079,3252,3453,3684,3990,4612,41984,1291.866667,77512,18.68210103
6/28/2023 22:53,1485,2509,2731,2900,3079,3252,3436,3666,3990,4589,33718,1302.266667,78136,18.71190215
6/28/2023 22:54,1505,2500,2718,2900,3063,3236,3436,3666,3971,4566,28334,1360.833333,81650,19.55864234
6/28/2023 22:55,1640,2509,2731,2914,3079,3252,3436,3684,3990,4589,30520,1268.25,76095,18.56244781
6/28/2023 22:56,1573,2522,2745,2929,3094,3269,3453,3703,4010,4658,34696,1240.45,74427,18.27448675
6/28/2023 22:57,1638,2534,2759,2944,3110,3285,3470,3703,4030,4635,35410,1207.683333,72461,18.49852265
6/28/2023 22:58,1544,2560,2773,2944,3110,3285,3470,3703,4010,4635,157103,1215.6,72936,18.4318679
6/28/2023 22:59,1460,2547,2773,2944,3110,3285,3470,3703,4010,4635,34509,1216.5,72990,18.64511837
6/28/2023 23:00,1433,2547,2759,2929,3094,3269,3453,3684,4010,4612,34416,1237.583333,74255,18.23288115
6/28/2023 23:01,1573,2547,2773,2944,3110,3285,3488,3721,4030,4681,36783,1152.9,69174,17.78421447
6/28/2023 23:02,1492,2534,2759,2929,3094,3269,3453,3684,3990,4589,34452,1284.883333,77093,18.63724793
6/28/2023 23:03,1580,2522,2745,2914,3079,3252,3453,3684,3971,4589,37320,1272.366667,76342,19.51762453
6/28/2023 23:04,1596,2534,2759,2929,3094,3269,3453,3684,3990,4612,35175,1249.066667,74944,19.42197704
6/28/2023 23:05,1595,2547,2759,2929,3094,3269,3453,3684,3990,4612,33522,1222.383333,73343,17.90923617
6/28/2023 23:06,1534,2522,2731,2900,3063,3236,3436,3666,3951,4589,34503,1291.7,77502,18.36426364
6/28/2023 23:07,1570,2509,2731,2900,3063,3236,3436,3666,3971,4589,33241,1283.1,76986,17.98929599
6/28/2023 23:08,1538,2534,2745,2929,3094,3252,3453,3684,3990,4612,32647,1274.316667,76459,19.05483725
6/28/2023 23:09,1506,2534,2745,2929,3094,3269,3453,3703,4010,4658,45079,1253.4,75204,18.80219161
6/28/2023 23:10,1605,2534,2759,2929,3094,3269,3453,3684,4010,4658,37341,1212.516667,72751,17.78276158
6/28/2023 23:11,1546,2500,2718,2900,3063,3236,3419,3666,3971,4635,54843,1347.9,80874,19.2764924
6/28/2023 23:12,1597,2522,2745,2914,3079,3252,3453,3684,4010,4635,35677,1344.616667,80677,21.10273597
6/28/2023 23:13,1575,2522,2731,2900,3063,3252,3436,3684,3990,4635,30843,1270.316667,76219,19.42601157
6/28/2023 23:14,1487,2522,2745,2914,3079,3252,3453,3684,4010,4658,34486,1285.816667,77149,19.28204231
6/28/2023 23:15,1604,2534,2745,2929,3094,3269,3453,3684,4010,4635,36050,1267.916667,76075,18.92503318
6/28/2023 23:16,1616,2534,2759,2929,3094,3269,3470,3703,4010,4635,35469,1243.733333,74624,18.38923291
6/28/2023 23:17,1607,2560,2773,2944,3110,3285,3488,3721,4030,4658,34725,1189.3,71358,17.7761029
6/28/2023 23:18,1587,2560,2773,2944,3110,3285,3470,3721,4030,4658,31927,1223.6,73416,19.36765284
6/28/2023 23:19,1583,2534,2759,2929,3094,3285,3488,3721,4030,4658,36980,1212.666667,72760,18.61805115
6/28/2023 23:20,1554,2534,2759,2929,3094,3269,3470,3703,4030,4704,22511,1208.883333,72533,18.20222799
6/28/2023 23:21,1571,2560,2759,2929,3094,3269,3470,3703,3990,4589,36733,1194.633333,71678,18.42193348
6/28/2023 23:22,1580,2586,2800,2973,3125,3301,3505,3740,4051,4681,24712,1190.483333,71429,19.3097449
6/28/2023 23:23,1539,2560,2773,2944,3110,3285,3488,3721,4030,4635,35307,1189.666667,71380,18.70635882
6/28/2023 23:24,1523,2573,2786,2958,3125,3301,3505,3740,4051,4681,54532,1189.45,71367,20.38778013
6/28/2023 23:25,1543,2573,2786,2944,3110,3301,3488,3721,4051,4681,37109,1235.383333,74123,19.42175162
6/28/2023 23:26,1507,2560,2759,2929,3094,3269,3470,3703,4010,4658,42632,1235.433333,74126,19.89533435
6/28/2023 23:27,1565,2573,2786,2958,3125,3301,3505,3740,4051,4704,34321,1226.366667,73582,19.91734412
6/28/2023 23:28,1501,2573,2786,2958,3125,3301,3505,3740,4051,4681,35062,1179.883333,70793,18.40770879
6/28/2023 23:29,1584,2560,2786,2958,3125,3285,3488,3721,4030,4658,48047,1201.516667,72091,19.25643697
6/28/2023 23:30,1563,2560,2773,2944,3110,3285,3488,3703,3990,4612,35606,1265.766667,75946,20.93921261
6/28/2023 23:31,1595,2547,2759,2944,3110,3285,3488,3721,4030,4635,35676,1266.383333,75983,18.87503165
6/28/2023 23:32,1623,2560,2786,2958,3125,3301,3505,3740,4051,4658,34336,1194.35,71661,18.21822227
6/28/2023 23:33,1605,2547,2773,2944,3110,3285,3470,3703,4030,4658,27673,1186.816667,71209,18.41033636
6/28/2023 23:34,1577,2560,2773,2944,3094,3269,3470,3703,4010,4612,33930,1215,72900,17.53877201
6/28/2023 23:35,1601,2560,2773,2944,3110,3285,3488,3703,4010,4635,55532,1177.883333,70673,18.17591509
6/28/2023 23:36,1560,2560,2786,2958,3110,3285,3488,3721,4030,4612,33174,1202.533333,72152,18.57961809
6/28/2023 23:37,1555,2547,2773,2944,3094,3269,3470,3703,4010,4612,21351,1195.4,71724,18.2409855
6/28/2023 23:38,1591,2534,2745,2914,3094,3269,3453,3703,4010,4612,32454,1207.833333,72470,17.39597841
6/28/2023 23:39,1600,2534,2759,2929,3094,3252,3453,3684,4010,4612,22307,1185.383333,71123,16.9468891
6/28/2023 23:40,1573,2560,2773,2944,3110,3285,3488,3721,4030,4635,29728,1151.35,69081,17.3857117
6/28/2023 23:41,1634,2547,2773,2944,3110,3285,3470,3703,4010,4635,32946,1152.933333,69176,17.08399894
6/28/2023 23:42,1461,2573,2786,2944,3110,3285,3470,3703,4030,4635,30206,1110.233333,66614,16.38710703
6/28/2023 23:43,1529,2560,2773,2944,3110,3285,3488,3721,4051,4681,30018,1117.266667,67036,17.68067022
6/28/2023 23:44,1639,2547,2773,2944,3094,3269,3470,3721,4030,4658,35151,1157.966667,69478,17.49390025
6/28/2023 23:45,1452,2560,2786,2944,3110,3301,3505,3740,4051,4658,29219,1133.45,68007,16.70921785
6/28/2023 23:46,1491,2547,2759,2929,3094,3269,3470,3703,4010,4635,33476,1177.133333,70628,18.19112409
6/28/2023 23:47,1589,2547,2773,2944,3110,3285,3488,3721,4030,4635,33563,1162.3,69738,17.411168
6/28/2023 23:48,1536,2573,2786,2958,3110,3285,3488,3721,4030,4681,36600,1303.116667,78187,20.37455131
6/28/2023 23:49,1601,2560,2786,2958,3125,3301,3505,3740,4071,4704,36146,1149.533333,68972,18.03039929
6/28/2023 23:50,1651,2573,2786,2944,3125,3301,3488,3740,4051,4681,32750,1166.95,70017,19.08540187
6/28/2023 23:51,1528,2560,2786,2958,3125,3301,3505,3740,4051,4704,34702,1155.416667,69325,18.06772594
6/28/2023 23:52,1476,2560,2773,2944,3094,3269,3470,3721,4030,4681,34072,1196.55,71793,18.85970125
6/28/2023 23:53,1538,2522,2745,2914,3079,3269,3453,3684,3990,4612,54695,1197.633333,71858,18.01413257
6/28/2023 23:54,1510,2534,2759,2929,3094,3269,3470,3703,4010,4658,23214,1218.3,73098,18.33406269
6/28/2023 23:55,1679,2560,2773,2944,3110,3285,3470,3721,4030,4658,35910,1176.183333,70571,18.88229765
